BestellungID;PosID;ProduktID;SpezLieferAdrID;Menge;Preis
297;297;116;;10;3,0
298;298;106;;2;7,0
299;299;95;;2;2,0
300;300;48;;10;4,5
301;301;25;;10;7,0
302;302;28;;10;2,0
303;303;2;;7;4,0
304;304;91;;1;1,2
305;305;112;;10;4,0
306;306;46;;6;8,0
307;307;86;;0;0,5
308;308;7;;8;8,0
309;309;61;;6;8,0
310;310;102;;5;4,0
311;311;62;;9;4,0
312;312;96;;8;8,0
313;313;3;;2;5,0
314;314;77;;5;2,0
315;315;30;;8;4,0
316;316;57;;3;8,0
317;317;11;;8;8,0
318;318;33;;3;0,8
319;319;68;;0;6,0
320;320;83;;1;0,8
321;321;30;;6;4,0
322;322;75;;3;7,0
323;323;67;;0;3,5
324;324;9;;9;3,0
325;325;67;;4;3,5
326;326;116;;4;3,0
327;327;68;;5;6,0
328;328;69;;0;2,0
329;329;61;;2;8,0
330;330;30;;7;4,0
331;331;73;;9;3,0
332;332;125;;4;7,0
333;333;42;;3;2,4
334;334;115;;10;4,5
335;335;4;;10;5,0
336;336;117;;5;3,5
337;337;25;;6;7,0
338;338;87;;2;0,5
339;339;111;;2;8,0
340;340;121;;8;4,0
341;341;102;;4;4,0
342;342;80;;1;4,0
343;343;110;;8;0,5
344;344;67;;2;3,5
345;345;10;;2;0,5
346;346;116;;4;3,0
347;347;39;;7;0,8
348;348;27;;0;2,0
349;349;97;;7;9,0
350;350;126;;5;4,0
351;351;55;;3;5,0
352;352;75;;9;7,0
353;353;14;;0;4,5
354;354;115;;9;4,5
355;355;23;;0;3,0
356;356;26;;3;4,0
357;357;114;;5;4,5
358;358;44;;3;4,0
359;359;111;;1;8,0
360;360;20;;10;8,0
361;361;2;;6;4,0
362;362;12;;5;4,0
363;363;72;;10;2,0
364;364;2;;2;4,0
365;365;40;;7;1,0
366;366;4;;5;5,0
367;367;58;;4;8,0
368;368;72;;9;2,0
369;369;91;;9;1,2
370;370;96;;7;8,0
371;371;19;;9;2,0
372;372;97;;10;9,0
373;373;78;;8;2,0
374;374;55;;9;5,0
375;375;105;;8;5,0
376;376;122;;10;2,0
377;377;2;;9;4,0
378;378;31;;7;2,0
379;379;116;;2;3,0
380;380;56;;3;7,0
381;381;39;;2;0,8
382;382;83;;3;0,8
383;383;53;;8;5,0
384;384;54;;10;5,0
385;385;57;;4;8,0
386;386;47;;6;9,0
387;387;58;;1;8,0
388;388;52;;10;4,0
389;389;57;;10;8,0
390;390;92;;4;2,4
391;391;102;;10;4,0
392;392;42;;0;2,4
393;393;103;;10;5,0
394;394;5;;1;5,0
395;395;106;;5;7,0
396;396;73;;1;3,0
397;397;51;;7;2,0
398;398;84;;2;0,75
399;399;45;;3;2,0
400;400;91;;8;1,2
401;401;120;;0;8,0
402;402;76;;6;4,0
403;403;88;;8;0,5
404;404;87;;0;0,5
405;405;92;;0;2,4
406;406;24;;8;3,0
407;407;11;;6;8,0
408;408;103;;6;5,0
409;409;43;;6;2,3
410;410;54;;5;5,0
411;411;98;;6;4,5
412;412;23;;2;3,0
413;413;19;;1;2,0
414;414;124;;3;3,0
415;415;89;;3;0,8
416;416;22;;1;2,0
417;417;104;;2;5,0
418;418;13;;10;4,5
419;419;68;;1;6,0
420;420;95;;4;2,0
421;421;93;;0;2,3
422;422;67;;2;3,5
423;423;73;;8;3,0
424;424;52;;2;4,0
425;425;109;;5;3,0
426;426;90;;4;1,0
427;427;8;;2;8,0
428;428;115;;5;4,5
429;429;1;;6;2,0
430;430;83;;8;0,8
431;431;100;;8;5,6
432;432;34;;0;0,75
433;433;105;;0;5,0
434;434;111;;7;8,0
435;435;46;;4;8,0
436;436;79;;9;1,5
437;437;74;;10;3,0
438;438;95;;1;2,0
439;439;71;;8;4,0
440;440;120;;4;8,0
441;441;125;;6;7,0
442;442;57;;2;8,0
443;443;52;;2;4,0
444;444;54;;5;5,0
445;445;16;;3;3,0
446;446;106;;6;7,0
447;447;22;;5;2,0
448;448;95;;9;2,0
449;449;119;;9;2,0
450;450;97;;4;9,0
451;451;21;;7;4,0
452;452;16;;7;3,0
453;453;104;;4;5,0
454;454;94;;3;4,0
455;455;56;;1;7,0
456;456;77;;7;2,0
457;457;67;;3;3,5
458;458;92;;8;2,4
459;459;75;;2;7,0
460;460;116;;8;3,0
461;461;32;;10;5,0
462;462;21;;10;4,0
463;463;122;;10;2,0
464;464;106;;0;7,0
465;465;109;;10;3,0
466;466;3;;6;5,0
467;467;94;;2;4,0
468;468;26;;2;4,0
469;469;123;;2;3,0
470;470;9;;9;3,0
471;471;7;;8;8,0
472;472;77;;2;2,0
473;473;9;;10;3,0
474;474;78;;10;2,0
475;475;22;;7;2,0
476;476;48;;8;4,5
477;477;88;;10;0,5
478;478;76;;2;4,0
479;479;78;;7;2,0
480;480;126;;6;4,0
481;481;55;;5;5,0
482;482;42;;0;2,4
483;483;19;;1;2,0
484;484;55;;5;5,0
485;485;92;;10;2,4
486;486;119;;8;2,0
487;487;78;;1;2,0
488;488;92;;7;2,4
489;489;102;;6;4,0
490;490;31;;10;2,0
491;491;104;;0;5,0
492;492;120;;0;8,0
493;493;126;;7;4,0
494;494;18;;4;6,0
495;495;23;;9;3,0
496;496;23;;1;3,0
497;497;23;;2;3,0
498;498;109;;10;3,0
499;499;25;;10;7,0
500;500;45;;6;2,0
501;501;31;;3;2,0
502;502;64;;9;4,5
503;503;35;;7;1,0
504;504;90;;8;1,0
505;505;107;;6;8,0
506;506;59;;7;3,0
507;507;103;;5;5,0
508;508;115;;6;4,5
509;509;37;;2;0,5
510;510;121;;0;4,0
511;511;69;;8;2,0
512;512;6;;4;7,0
513;513;94;;1;4,0
514;514;62;;7;4,0
515;515;2;;10;4,0
516;516;31;;1;2,0
517;517;48;;0;4,5
518;518;46;;1;8,0
519;519;17;;4;3,5
520;520;56;;5;7,0
521;521;1;;7;2,0
522;522;93;;7;2,3
523;523;100;;2;5,6
524;524;11;;10;8,0
525;525;25;;4;7,0
526;526;63;;3;4,5
527;527;88;;9;0,5
528;528;48;;1;4,5
529;529;90;;9;1,0
530;530;7;;6;8,0
531;531;94;;4;4,0
532;532;48;;9;4,5
533;533;44;;0;4,0
534;534;105;;0;5,0
535;535;101;;5;2,0
536;536;52;;4;4,0
537;537;42;;7;2,4
538;538;12;;2;4,0
539;539;103;;0;5,0
540;540;91;;3;1,2
541;541;44;;10;4,0
542;542;67;;1;3,5
543;543;91;;7;1,2
544;544;51;;7;2,0
545;545;84;;1;0,75
546;546;110;;9;0,5
547;547;32;;4;5,0
548;548;53;;9;5,0
549;549;123;;3;3,0
550;550;125;;10;7,0
551;551;100;;9;5,6
552;552;6;;9;7,0
553;553;35;;2;1,0
554;554;12;;0;4,0
555;555;81;;10;2,0
556;556;63;;5;4,5
557;557;40;;5;1,0
558;558;100;;0;5,6
559;559;64;;4;4,5
560;560;118;;5;6,0
561;561;27;;3;2,0
562;562;56;;7;7,0
563;563;112;;7;4,0
564;564;113;;6;4,5
565;565;106;;10;7,0
566;566;3;;9;5,0
567;567;58;;3;8,0
568;568;64;;2;4,5
569;569;107;;2;8,0
570;570;37;;4;0,5
571;571;58;;2;8,0
572;572;52;;5;4,0
573;573;29;;4;1,5
574;574;38;;9;0,5
575;575;64;;10;4,5
576;576;47;;5;9,0
577;577;16;;2;3,0
578;578;89;;8;0,8
579;579;58;;7;8,0
580;580;125;;8;7,0
581;581;30;;0;4,0
582;582;21;;0;4,0
583;583;79;;7;1,5
584;584;124;;10;3,0
585;585;114;;9;4,5
586;586;114;;9;4,5
587;587;25;;3;7,0
588;588;54;;0;5,0
589;589;11;;0;8,0
590;590;72;;9;2,0
591;591;111;;6;8,0
592;592;68;;6;6,0
593;593;4;;7;5,0
594;594;99;;10;3,8
595;595;37;;8;0,5
596;596;41;;2;1,2
597;597;55;;4;5,0
598;598;54;;1;5,0
599;599;73;;8;3,0
600;600;25;;2;7,0
601;601;20;;10;8,0
602;602;34;;8;0,75
603;603;98;;4;4,5
604;604;93;;6;2,3
605;605;14;;5;4,5
606;606;100;;6;5,6
607;607;125;;9;7,0
608;608;21;;6;4,0
609;609;27;;8;2,0
610;610;8;;7;8,0
611;611;6;;6;7,0
612;612;104;;6;5,0
613;613;100;;6;5,6
614;614;71;;1;4,0
615;615;90;;2;1,0
616;616;33;;9;0,8
617;617;60;;4;0,5
618;618;124;;0;3,0
619;619;3;;9;5,0
620;620;79;;0;1,5
621;621;46;;4;8,0
622;622;119;;0;2,0
623;623;73;;2;3,0
624;624;25;;3;7,0
625;625;112;;10;4,0
626;626;87;;7;0,5
627;627;59;;4;3,0
628;628;23;;9;3,0
629;629;69;;1;2,0
630;630;46;;6;8,0
631;631;88;;2;0,5
632;632;106;;0;7,0
633;633;31;;5;2,0
634;634;30;;8;4,0
635;635;68;;7;6,0
636;636;19;;1;2,0
637;637;123;;0;3,0
638;638;14;;2;4,5
639;639;20;;9;8,0
640;640;18;;2;6,0
641;641;102;;0;4,0
642;642;63;;8;4,5
643;643;26;;5;4,0
644;644;126;;4;4,0
645;645;43;;8;2,3
646;646;35;;9;1,0
647;647;123;;6;3,0
648;648;15;;9;4,5
649;649;106;;10;7,0
650;650;38;;10;0,5
651;651;73;;2;3,0
652;652;88;;0;0,5
653;653;62;;7;4,0
654;654;68;;4;6,0
655;655;9;;8;3,0
656;656;110;;1;0,5
657;657;11;;7;8,0
658;658;20;;9;8,0
659;659;7;;2;8,0
660;660;101;;10;2,0
661;661;23;;10;3,0
662;662;123;;10;3,0
663;663;28;;6;2,0
664;664;37;;6;0,5
665;665;22;;1;2,0
666;666;4;;4;5,0
667;667;36;;9;0,5
668;668;64;;4;4,5
669;669;110;;8;0,5
670;670;108;;2;8,0
671;671;109;;0;3,0
672;672;120;;0;8,0
673;673;61;;1;8,0
674;674;86;;2;0,5
675;675;115;;4;4,5
676;676;59;;3;3,0
677;677;125;;10;7,0
678;678;33;;8;0,8
679;679;115;;2;4,5
680;680;58;;9;8,0
681;681;21;;2;4,0
682;682;102;;5;4,0
683;683;88;;0;0,5
684;684;95;;1;2,0
685;685;34;;3;0,75
686;686;113;;3;4,5
687;687;126;;3;4,0
688;688;43;;10;2,3
689;689;31;;3;2,0
690;690;106;;4;7,0
691;691;43;;2;2,3
692;692;68;;9;6,0
693;693;33;;2;0,8
694;694;56;;8;7,0
695;695;31;;3;2,0
696;696;88;;5;0,5
697;697;37;;6;0,5
698;698;50;;10;5,6
699;699;26;;4;4,0
700;700;38;;1;0,5
701;701;63;;4;4,5
702;702;23;;4;3,0
703;703;68;;5;6,0
704;704;69;;1;2,0
705;705;62;;9;4,0
706;706;86;;9;0,5
707;707;102;;6;4,0
708;708;76;;6;4,0
709;709;11;;5;8,0
710;710;116;;10;3,0
711;711;32;;4;5,0
712;712;42;;7;2,4
713;713;123;;3;3,0
714;714;113;;2;4,5
715;715;82;;4;5,0
716;716;11;;6;8,0
717;717;28;;6;2,0
718;718;45;;8;2,0
719;719;114;;9;4,5
720;720;45;;9;2,0
721;721;2;;8;4,0
722;722;42;;4;2,4
723;723;46;;6;8,0
724;724;32;;0;5,0
725;725;108;;10;8,0
726;726;26;;5;4,0
727;727;83;;9;0,8
728;728;108;;4;8,0
729;729;89;;3;0,8
730;730;15;;8;4,5
731;731;38;;3;0,5
732;732;34;;8;0,75
733;733;10;;3;0,5
734;734;104;;10;5,0
735;735;91;;5;1,2
736;736;119;;10;2,0
737;737;90;;10;1,0
738;738;92;;1;2,4
739;739;55;;4;5,0
740;740;114;;7;4,5
741;741;92;;9;2,4
742;742;121;;8;4,0
743;743;29;;4;1,5
744;744;123;;7;3,0
745;745;56;;8;7,0
746;746;45;;1;2,0
747;747;69;;3;2,0
748;748;23;;6;3,0
749;749;19;;2;2,0
750;750;67;;8;3,5
751;751;17;;7;3,5
752;752;10;;6;0,5
753;753;26;;2;4,0
754;754;63;;7;4,5
755;755;111;;7;8,0
756;756;88;;3;0,5
757;757;105;;0;5,0
758;758;20;;9;8,0
759;759;17;;2;3,5
760;760;58;;3;8,0
761;761;47;;7;9,0
762;762;105;;9;5,0
763;763;3;;10;5,0
764;764;69;;6;2,0
765;765;44;;8;4,0
766;766;4;;1;5,0
767;767;121;;8;4,0
768;768;112;;5;4,0
769;769;71;;9;4,0
770;770;74;;0;3,0
771;771;50;;10;5,6
772;772;125;;1;7,0
773;773;16;;5;3,0
774;774;51;;7;2,0
775;775;125;;0;7,0
776;776;46;;0;8,0
777;777;99;;6;3,8
778;778;96;;4;8,0
779;779;52;;1;4,0
780;780;25;;0;7,0
781;781;25;;10;7,0
782;782;43;;2;2,3
783;783;17;;5;3,5
784;784;63;;6;4,5
785;785;49;;5;3,8
786;786;64;;0;4,5
787;787;4;;9;5,0
788;788;12;;1;4,0
789;789;44;;4;4,0
790;790;115;;10;4,5
791;791;39;;0;0,8
792;792;81;;8;2,0
793;793;100;;6;5,6
794;794;56;;2;7,0
795;795;20;;2;8,0
796;796;44;;4;4,0
797;797;79;;4;1,5
798;798;34;;3;0,75
799;799;9;;8;3,0
800;800;46;;10;8,0
