BestellungID;PosID;ProduktID;SpezLieferAdrID;Menge;Preis
3828;7888;21;;10;4,0
3828;7889;67;;6;3,5
3828;7890;47;;2;9,0
3829;7891;52;;2;4,0
3829;7892;24;;3;3,0
3829;7893;11;;3;8,0
3830;7894;41;;11;1,2
3830;7895;7;;9;8,0
3830;7896;43;;9;2,3
3831;7897;124;;2;3,0
3831;7898;82;;1;5,0
3832;7899;48;;1;4,5
3832;7900;69;;9;2,0
3832;7901;111;;10;8,0
3833;7902;116;;11;3,0
3834;7903;119;;1;2,0
3834;7904;75;;3;7,0
3835;7905;45;;4;2,0
3836;7906;33;;5;0,8
3837;7907;28;;8;2,0
3838;7908;22;;6;2,0
3839;7909;80;;6;4,0
3840;7910;94;;1;4,0
3840;7911;118;;2;6,0
3840;7912;9;;11;3,0
3841;7913;14;;7;4,5
3842;7914;68;;4;6,0
3843;7915;65;;6;4,5
3843;7916;34;;3;0,75
3843;7917;108;;2;8,0
3844;7918;26;;2;4,0
3845;7919;86;;1;0,5
3846;7920;54;;9;5,0
3847;7921;86;;8;0,5
3847;7922;14;;6;4,5
3848;7923;93;;5;2,3
3848;7924;30;;2;4,0
3848;7925;82;;5;5,0
3849;7926;48;;5;4,5
3849;7927;57;;10;8,0
3849;7928;94;;5;4,0
3850;7929;7;;5;8,0
3850;7930;110;;2;0,5
3850;7931;98;;10;4,5
3851;7932;53;;9;5,0
3851;7933;11;;1;8,0
3851;7934;82;;8;5,0
3852;7935;29;;10;1,5
3852;7936;22;;10;2,0
3852;7937;80;;4;4,0
3853;7938;58;;7;8,0
3853;7939;48;;6;4,5
3853;7940;3;;10;5,0
3854;7941;88;;6;0,5
3855;7942;8;;8;8,0
3855;7943;73;;2;3,0
3855;7944;6;;10;7,0
3856;7945;46;;9;8,0
3856;7946;18;;8;6,0
3857;7947;12;;3;4,0
3857;7948;91;;2;1,2
3858;7949;103;;4;5,0
3858;7950;24;;11;3,0
3858;7951;34;;8;0,75
3859;7952;2;;5;4,0
3860;7953;15;;11;4,5
3860;7954;37;;7;0,5
3861;7955;50;;2;5,6
3862;7956;60;;5;0,5
3863;7957;93;;7;2,3
3864;7958;32;;4;5,0
3865;7959;2;;8;4,0
3865;7960;2;;2;4,0
3865;7961;15;;9;4,5
3866;7962;87;;1;0,5
3866;7963;68;;11;6,0
3867;7964;19;;11;2,0
3868;7965;16;;8;3,0
3868;7966;41;;11;1,2
3869;7967;81;;8;2,0
3869;7968;41;;6;1,2
3869;7969;23;;7;3,0
3870;7970;15;;3;4,5
3870;7971;90;;9;1,0
3870;7972;114;;6;4,5
3871;7973;52;;6;4,0
3871;7974;1;;4;2,0
3871;7975;23;;2;3,0
3872;7976;24;;4;3,0
3873;7977;112;;6;4,0
3873;7978;32;;5;5,0
3874;7979;125;;7;7,0
3875;7980;20;;3;8,0
3876;7981;125;;4;7,0
3876;7982;36;;2;0,5
3877;7983;38;;1;0,5
3877;7984;35;;3;1,0
3878;7985;11;;2;8,0
3878;7986;124;;4;3,0
3879;7987;32;;9;5,0
3879;7988;60;;1;0,5
3880;7989;15;;9;4,5
3880;7990;52;;3;4,0
3881;7991;31;;8;2,0
3881;7992;123;;4;3,0
3882;7993;83;;6;0,8
3882;7994;45;;1;2,0
3883;7995;101;;6;2,0
3884;7996;52;;10;4,0
3884;7997;94;;9;4,0
3885;7998;122;;11;2,0
3886;7999;32;;11;5,0
3887;8000;93;;11;2,3
3887;8001;82;;8;5,0
3888;8002;22;;5;2,0
3889;8003;113;;3;4,5
3890;8004;59;;6;3,0
3891;8005;45;;2;2,0
3891;8006;93;;1;2,3
3892;8007;112;;7;4,0
3892;8008;55;;6;5,0
3893;8009;36;;4;0,5
3893;8010;46;;7;8,0
3894;8011;33;;11;0,8
3894;8012;45;;4;2,0
3895;8013;51;;3;2,0
3896;8014;7;;7;8,0
3896;8015;29;;10;1,5
3896;8016;48;;5;4,5
3897;8017;116;;2;3,0
3897;8018;11;;9;8,0
3898;8019;98;;2;4,5
3898;8020;117;;4;3,5
3899;8021;118;;5;6,0
3899;8022;33;;1;0,8
3900;8023;122;;1;2,0
3900;8024;119;;5;2,0
3900;8025;21;;9;4,0
3901;8026;92;;4;2,4
3902;8027;81;;11;2,0
3902;8028;1;;9;2,0
3903;8029;36;;3;0,5
3903;8030;110;;8;0,5
3903;8031;8;;4;8,0
3904;8032;111;;6;8,0
3904;8033;110;;9;0,5
3904;8034;86;;5;0,5
3905;8035;109;;1;3,0
3906;8036;111;;4;8,0
3907;8037;11;;9;8,0
3907;8038;44;;10;4,0
3907;8039;43;;5;2,3
3908;8040;19;;5;2,0
3908;8041;7;;6;8,0
3909;8042;76;;10;4,0
3909;8043;43;;7;2,3
3910;8044;115;;9;4,5
3910;8045;91;;9;1,2
3911;8046;56;;4;7,0
3911;8047;73;;2;3,0
3912;8048;28;;9;2,0
3912;8049;5;;10;5,0
3913;8050;22;;6;2,0
3913;8051;20;;3;8,0
3914;8052;125;;3;7,0
3915;8053;111;;1;8,0
3915;8054;125;;7;7,0
3916;8055;18;;2;6,0
3917;8056;36;;1;0,5
3917;8057;1;;3;2,0
3917;8058;75;;7;7,0
3918;8059;39;;1;0,8
3918;8060;21;;9;4,0
3918;8061;91;;2;1,2
3919;8062;114;;9;4,5
3919;8063;51;;5;2,0
3919;8064;80;;1;4,0
3920;8065;123;;2;3,0
3920;8066;65;;7;4,5
3921;8067;18;;3;6,0
3921;8068;77;;9;2,0
3921;8069;89;;7;0,8
3922;8070;45;;5;2,0
3922;8071;116;;9;3,0
3923;8072;24;;10;3,0
3924;8073;69;;7;2,0
3925;8074;63;;3;4,5
3926;8075;56;;4;7,0
3926;8076;67;;2;3,5
3926;8077;108;;5;8,0
3927;8078;20;;10;8,0
3928;8079;102;;2;4,0
3928;8080;90;;2;1,0
3929;8081;58;;6;8,0
3930;8082;69;;9;2,0
3930;8083;89;;11;0,8
3930;8084;45;;9;2,0
3931;8085;70;;9;8,0
3931;8086;47;;4;9,0
3932;8087;21;;8;4,0
3932;8088;25;;2;7,0
3932;8089;37;;5;0,5
3933;8090;50;;10;5,6
3933;8091;38;;3;0,5
3934;8092;21;;3;4,0
3935;8093;106;;11;7,0
3935;8094;16;;2;3,0
3935;8095;92;;6;2,4
3936;8096;86;;5;0,5
3936;8097;65;;6;4,5
3937;8098;76;;3;4,0
3937;8099;39;;5;0,8
3937;8100;21;;6;4,0
3938;8101;82;;6;5,0
3938;8102;117;;3;3,5
3939;8103;115;;10;4,5
3940;8104;30;;6;4,0
3940;8105;6;;5;7,0
3941;8106;114;;5;4,5
3942;8107;27;;10;2,0
3942;8108;88;;8;0,5
3943;8109;16;;7;3,0
3944;8110;83;;7;0,8
3945;8111;79;;3;1,5
3946;8112;5;;1;5,0
3946;8113;47;;1;9,0
3946;8114;70;;5;8,0
3947;8115;108;;2;8,0
3947;8116;121;;5;4,0
3947;8117;48;;7;4,5
3948;8118;73;;7;3,0
3949;8119;96;;1;8,0
3949;8120;99;;9;3,8
3949;8121;27;;5;2,0
3950;8122;56;;9;7,0
3950;8123;34;;10;0,75
3950;8124;33;;1;0,8
3951;8125;72;;7;2,0
3952;8126;50;;6;5,6
3953;8127;16;;1;3,0
3954;8128;28;;5;2,0
3954;8129;30;;9;4,0
3954;8130;71;;1;4,0
3955;8131;34;;4;0,75
3955;8132;120;;10;8,0
3955;8133;20;;2;8,0
3956;8134;92;;5;2,4
3956;8135;126;;6;4,0
3957;8136;111;;8;8,0
3958;8137;121;;1;4,0
3959;8138;116;;1;3,0
3959;8139;101;;3;2,0
3959;8140;110;;1;0,5
3960;8141;107;;9;8,0
3960;8142;105;;7;5,0
3960;8143;73;;5;3,0
3961;8144;72;;1;2,0
3961;8145;18;;10;6,0
3961;8146;90;;5;1,0
3962;8147;106;;7;7,0
3962;8148;19;;5;2,0
3963;8149;121;;6;4,0
3963;8150;19;;7;2,0
3964;8151;120;;4;8,0
3964;8152;64;;1;4,5
3964;8153;59;;3;3,0
3965;8154;20;;9;8,0
3965;8155;48;;5;4,5
3965;8156;107;;1;8,0
3966;8157;51;;3;2,0
3967;8158;84;;3;0,75
3967;8159;77;;7;2,0
3968;8160;106;;3;7,0
3969;8161;56;;8;7,0
3970;8162;74;;6;3,0
3970;8163;26;;4;4,0
3970;8164;122;;11;2,0
3971;8165;13;;9;4,5
3972;8166;41;;10;1,2
3972;8167;56;;7;7,0
3972;8168;106;;4;7,0
3973;8169;17;;4;3,5
3973;8170;67;;2;3,5
3973;8171;92;;8;2,4
3974;8172;81;;10;2,0
3974;8173;46;;9;8,0
3974;8174;38;;7;0,5
3975;8175;27;;4;2,0
3975;8176;106;;9;7,0
3975;8177;12;;1;4,0
3976;8178;71;;11;4,0
3976;8179;121;;7;4,0
3977;8180;103;;2;5,0
3978;8181;125;;4;7,0
3978;8182;66;;9;3,0
3979;8183;111;;2;8,0
3979;8184;121;;9;4,0
3980;8185;78;;9;2,0
3980;8186;17;;2;3,5
3980;8187;73;;11;3,0
3981;8188;126;;10;4,0
3981;8189;80;;4;4,0
3982;8190;71;;4;4,0
3983;8191;105;;9;5,0
3983;8192;101;;3;2,0
3984;8193;33;;11;0,8
3984;8194;80;;11;4,0
3985;8195;103;;2;5,0
3985;8196;25;;8;7,0
3986;8197;63;;9;4,5
3986;8198;109;;4;3,0
3987;8199;75;;9;7,0
3987;8200;41;;3;1,2
3988;8201;47;;2;9,0
3989;8202;49;;8;3,8
3989;8203;41;;3;1,2
3990;8204;45;;6;2,0
3990;8205;107;;6;8,0
3990;8206;54;;7;5,0
3991;8207;74;;1;3,0
3991;8208;110;;8;0,5
3992;8209;83;;7;0,8
3993;8210;6;;6;7,0
3994;8211;23;;4;3,0
3995;8212;106;;1;7,0
3995;8213;32;;3;5,0
3996;8214;55;;6;5,0
3997;8215;25;;1;7,0
3998;8216;11;;5;8,0
3999;8217;75;;11;7,0
4000;8218;119;;6;2,0
4000;8219;123;;11;3,0
4000;8220;105;;3;5,0
4001;8221;19;;6;2,0
4001;8222;91;;6;1,2
4001;8223;14;;5;4,5
4002;8224;53;;2;5,0
4003;8225;50;;2;5,6
4004;8226;102;;10;4,0
4005;8227;30;;11;4,0
4006;8228;97;;1;9,0
4006;8229;15;;2;4,5
4006;8230;105;;2;5,0
4007;8231;18;;9;6,0
4007;8232;95;;1;2,0
4008;8233;60;;10;0,5
4008;8234;74;;6;3,0
4009;8235;8;;8;8,0
4009;8236;124;;9;3,0
4009;8237;79;;8;1,5
4010;8238;1;;7;2,0
4011;8239;64;;2;4,5
4011;8240;57;;6;8,0
4012;8241;34;;1;0,75
4013;8242;77;;6;2,0
4013;8243;69;;9;2,0
4014;8244;24;;5;3,0
4014;8245;6;;1;7,0
4015;8246;86;;11;0,5
4016;8247;57;;10;8,0
4016;8248;37;;6;0,5
4016;8249;112;;1;4,0
4017;8250;38;;10;0,5
4017;8251;30;;9;4,0
4018;8252;100;;1;5,6
4018;8253;20;;6;8,0
4018;8254;11;;4;8,0
4019;8255;33;;1;0,8
4020;8256;67;;1;3,5
4020;8257;11;;8;8,0
4021;8258;64;;5;4,5
4021;8259;6;;10;7,0
4022;8260;44;;10;4,0
4023;8261;87;;7;0,5
4023;8262;113;;11;4,5
4023;8263;42;;4;2,4
4024;8264;8;;4;8,0
4024;8265;51;;5;2,0
4025;8266;78;;5;2,0
4025;8267;73;;1;3,0
4025;8268;39;;1;0,8
4026;8269;48;;1;4,5
4026;8270;80;;6;4,0
4026;8271;42;;8;2,4
4027;8272;118;;3;6,0
4028;8273;12;;9;4,0
4028;8274;66;;5;3,0
4028;8275;73;;5;3,0
4029;8276;107;;1;8,0
4029;8277;96;;2;8,0
4030;8278;117;;1;3,5
4031;8279;72;;7;2,0
4031;8280;119;;5;2,0
4032;8281;4;;11;5,0
4033;8282;94;;10;4,0
4033;8283;21;;2;4,0
4034;8284;116;;7;3,0
4035;8285;48;;9;4,5
4035;8286;62;;5;4,0
4036;8287;60;;7;0,5
4037;8288;112;;5;4,0
4037;8289;75;;8;7,0
4038;8290;97;;8;9,0
4038;8291;108;;8;8,0
4038;8292;120;;2;8,0
4039;8293;85;;11;1,0
4039;8294;61;;8;8,0
4039;8295;47;;5;9,0
4040;8296;14;;10;4,5
4041;8297;91;;4;1,2
4041;8298;66;;4;3,0
4041;8299;93;;6;2,3
4042;8300;93;;2;2,3
4042;8301;115;;11;4,5
4043;8302;11;;5;8,0
4043;8303;29;;3;1,5
4043;8304;9;;7;3,0
4044;8305;106;;3;7,0
4044;8306;108;;7;8,0
4044;8307;40;;10;1,0
4045;8308;46;;7;8,0
4046;8309;86;;3;0,5
4047;8310;98;;8;4,5
4047;8311;65;;1;4,5
4047;8312;88;;8;0,5
4048;8313;80;;10;4,0
4048;8314;14;;11;4,5
4049;8315;74;;8;3,0
4049;8316;63;;3;4,5
4050;8317;58;;8;8,0
4050;8318;59;;11;3,0
4051;8319;10;;4;0,5
4051;8320;99;;4;3,8
4052;8321;14;;1;4,5
4053;8322;64;;2;4,5
4054;8323;2;;1;4,0
4054;8324;61;;11;8,0
4055;8325;46;;4;8,0
4055;8326;114;;11;4,5
4055;8327;75;;7;7,0
4056;8328;28;;7;2,0
4057;8329;72;;3;2,0
4058;8330;29;;11;1,5
4058;8331;104;;2;5,0
4058;8332;28;;10;2,0
4059;8333;43;;3;2,3
4059;8334;70;;1;8,0
4059;8335;62;;5;4,0
4060;8336;70;;7;8,0
4061;8337;66;;10;3,0
4061;8338;91;;9;1,2
4062;8339;58;;10;8,0
4063;8340;98;;7;4,5
4063;8341;68;;3;6,0
4064;8342;108;;8;8,0
4064;8343;28;;8;2,0
4064;8344;95;;10;2,0
4065;8345;114;;2;4,5
4065;8346;4;;7;5,0
4065;8347;35;;1;1,0
4066;8348;22;;7;2,0
4067;8349;119;;3;2,0
4067;8350;7;;1;8,0
4068;8351;113;;10;4,5
4068;8352;105;;5;5,0
4069;8353;26;;2;4,0
4070;8354;100;;11;5,6
4070;8355;115;;4;4,5
4070;8356;58;;7;8,0
4071;8357;8;;10;8,0
4071;8358;35;;1;1,0
4071;8359;125;;7;7,0
4072;8360;5;;7;5,0
4072;8361;95;;7;2,0
4072;8362;4;;10;5,0
4073;8363;83;;1;0,8
4073;8364;43;;11;2,3
4073;8365;71;;4;4,0
4074;8366;24;;10;3,0
4075;8367;84;;11;0,75
4076;8368;102;;8;4,0
4076;8369;43;;3;2,3
4077;8370;46;;10;8,0
4077;8371;64;;6;4,5
4077;8372;4;;4;5,0
4078;8373;99;;10;3,8
4079;8374;120;;9;8,0
4079;8375;29;;10;1,5
4080;8376;40;;2;1,0
4080;8377;71;;3;4,0
4080;8378;99;;2;3,8
4081;8379;88;;6;0,5
4081;8380;56;;11;7,0
4082;8381;2;;9;4,0
4082;8382;69;;9;2,0
4083;8383;17;;11;3,5
4083;8384;114;;4;4,5
4083;8385;69;;2;2,0
4084;8386;105;;6;5,0
4085;8387;12;;11;4,0
4085;8388;49;;6;3,8
4086;8389;125;;3;7,0
4086;8390;52;;8;4,0
4086;8391;86;;3;0,5
4087;8392;99;;2;3,8
4087;8393;57;;6;8,0
4087;8394;44;;8;4,0
4088;8395;54;;9;5,0
4089;8396;42;;4;2,4
4090;8397;59;;8;3,0
4090;8398;69;;8;2,0
4090;8399;49;;3;3,8
4091;8400;2;;10;4,0
4092;8401;6;;1;7,0
4092;8402;107;;11;8,0
4092;8403;64;;1;4,5
4093;8404;95;;3;2,0
4094;8405;115;;4;4,5
4095;8406;73;;4;3,0
4095;8407;35;;3;1,0
4095;8408;100;;4;5,6
4096;8409;85;;7;1,0
4096;8410;14;;9;4,5
4096;8411;8;;7;8,0
4097;8412;49;;3;3,8
4097;8413;2;;5;4,0
4098;8414;20;;10;8,0
4098;8415;41;;8;1,2
4099;8416;4;;4;5,0
4099;8417;54;;6;5,0
4099;8418;54;;9;5,0
4100;8419;20;;6;8,0
4100;8420;117;;5;3,5
4101;8421;3;;9;5,0
4102;8422;108;;9;8,0
4103;8423;34;;9;0,75
4104;8424;106;;6;7,0
4104;8425;80;;11;4,0
4105;8426;66;;9;3,0
4106;8427;6;;10;7,0
4107;8428;96;;2;8,0
4107;8429;46;;6;8,0
4107;8430;19;;11;2,0
4108;8431;35;;1;1,0
4108;8432;5;;6;5,0
4108;8433;81;;7;2,0
4109;8434;1;;2;2,0
4110;8435;57;;9;8,0
4110;8436;10;;11;0,5
4110;8437;47;;7;9,0
4111;8438;11;;10;8,0
4111;8439;67;;10;3,5
4111;8440;31;;5;2,0
4112;8441;27;;1;2,0
4112;8442;101;;8;2,0
4112;8443;52;;2;4,0
4113;8444;83;;7;0,8
4113;8445;14;;4;4,5
4114;8446;75;;2;7,0
4114;8447;32;;3;5,0
4114;8448;83;;10;0,8
4115;8449;51;;8;2,0
4116;8450;48;;6;4,5
4117;8451;13;;6;4,5
4118;8452;1;;4;2,0
4119;8453;40;;9;1,0
4119;8454;51;;4;2,0
4119;8455;87;;5;0,5
4120;8456;4;;1;5,0
4121;8457;78;;11;2,0
4122;8458;111;;11;8,0
4122;8459;64;;4;4,5
4122;8460;73;;8;3,0
4123;8461;118;;5;6,0
4124;8462;108;;11;8,0
4125;8463;3;;3;5,0
4125;8464;76;;3;4,0
4125;8465;73;;4;3,0
4126;8466;94;;10;4,0
4126;8467;67;;4;3,5
4126;8468;39;;9;0,8
4127;8469;60;;9;0,5
4128;8470;102;;7;4,0
4128;8471;55;;9;5,0
4128;8472;126;;9;4,0
4129;8473;122;;7;2,0
4129;8474;52;;5;4,0
4129;8475;29;;4;1,5
4130;8476;29;;9;1,5
4131;8477;102;;3;4,0
4131;8478;40;;10;1,0
4131;8479;29;;9;1,5
4132;8480;94;;11;4,0
4132;8481;40;;5;1,0
4133;8482;33;;6;0,8
4133;8483;14;;2;4,5
4133;8484;5;;9;5,0
4134;8485;26;;2;4,0
4134;8486;27;;4;2,0
4135;8487;82;;10;5,0
4135;8488;78;;6;2,0
4136;8489;113;;8;4,5
4137;8490;88;;10;0,5
4137;8491;77;;2;2,0
4138;8492;76;;9;4,0
4138;8493;125;;6;7,0
